augmented_mean_logprobs,boundary_idx,char_jaccard_disagreement,critical,dataset,internal_confidence_logprob_std,internal_confidence_mean_logprob,label_reason,llm_continuation_correct,llm_oracle_correct,prefix_char_len,prefix_token_len,problem_id,question_id,score_variance,selected_rank,slm_final_correct,source_root,structured_disagreement,xrd,xrd_component_scores,xrd_error
"[-1.0355232618053378, -1.2842211915567532, -2.155919548453918, -1.1945583174627972]",5,0.5745818354514007,False,math500,0.08218611580979776,-0.24339675478272668,slm_already_correct,True,True,723,450,13,,0.00675455763190149,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.174158825036975,"[-0.8361646490436812, -1.0318445102980036, -1.7845769882102709, -1.044049152595944]",
"[-0.8583463128064371, -0.8583463128064371, -0.8583463128064371, -0.8583463128064371]",10,0.0,False,math500,0.0,-0.039560056950121075,slm_already_correct,True,True,1075,559,13,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.818786255856316,"[-0.818786255856316, -0.818786255856316, -0.818786255856316, -0.818786255856316]",
"[-3.3898837168468163, -3.437269007124188, -3.6122462902218104, -0.14006985588417187]",16,0.6666666666666666,False,math500,0.0877485404350864,-0.264002222494355,slm_already_correct,True,True,1284,646,13,,0.007699806348487993,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-2.3808649950248917,"[-3.038132953917375, -3.2610153250649194, -3.260495527292369, 0.036183826175096745]",
"[-0.6280436644153399, -0.6280436644153399, -3.1337259163847193, -1.278999136206529]",21,0.4146341463414634,False,math500,0.17131193385826685,-0.19072899424068487,slm_already_correct,True,True,1407,692,13,,0.029347778682259195,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.226474101114797,"[-0.5505412968438707, -0.5505412968438707, -2.6479599014079818, -1.1568539093634653]",
"[-1.2310233499682681, -1.2277506744452467, -1.9871353177498419, -1.2125114255460403]",0,0.6454875028871737,False,math500,0.1641388973558334,-0.3450212871936903,slm_already_correct,True,True,191,206,14,,0.026941577625188808,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.0695839047336588,"[-0.8649033165913957, -1.0819822959247365, -1.3921799025440402, -0.9392701038744633]",
"[-1.0337277142221133, -1.800598261629247, -2.026099289854642, -1.2463582110242442]",8,0.7732823112736082,False,math500,0.329733949424765,-0.6418552035356941,slm_already_correct,True,True,3390,1280,14,,0.10872447740325353,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.8848406656468675,"[-0.8185710250048768, -1.1155936643069921, -0.8946361385887229, -0.7105618346868781]",
"[-0.7012344819756278, -1.1107990722157848, -0.8156710429919958, -2.3975009252659647]",15,0.9282368759555668,False,math500,0.3080802919289165,-0.6240156310445092,slm_already_correct,True,True,5315,1926,14,,0.09491346627500642,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.632285749567834,"[-0.3071630805465704, -0.6698117654167084, -0.30766485884086503, -1.2445032934671925]",
"[-13.080626487731934, -0.3676421252293949, -0.3676421252293949, -12.062676429748535]",22,0.6666666666666666,False,math500,0.31777794308604473,-0.45274333680404544,slm_already_correct,True,True,6427,2338,14,,0.1009828211119975,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-6.016903455180769,"[-12.310105207841843, -0.23267673151139417, -0.23267673151139417, -11.292155149858445]",
"[-0.2872161630621122, -0.01670765935362321, -0.01670765935362321, -0.01670765935362321]",30,0.04285714285714287,False,math500,0.024317058517452847,-0.10189097561192673,slm_already_correct,True,True,7435,2717,14,,0.0005913193349412261,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,0.017556190331181276,"[-0.1432068066073316, 0.07114385597735223, 0.07114385597735223, 0.07114385597735223]",
"[-1.6947398889809846, -1.1999343537094092, -0.9590827737773395, -1.509941533014512]",0,0.6932391268615685,False,math500,0.15541630258773986,-0.25462599344535847,slm_already_correct,True,True,219,285,15,,0.024154227110043915,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.086298643925203,"[-1.228393697051797, -1.0942501758515677, -0.6182933476407761, -1.4042573551566706]",
"[-1.2229504577090893, -1.2845501247239355, -4.450451429001987, -0.27787629007652725]",21,0.8296169809212954,False,math500,0.32195688011735585,-0.45881248572244226,slm_already_correct,True,True,2222,1065,15,,0.10365623265490144,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.3501445896554425,"[-0.9458986094945949, -0.9167010189974274, -3.445322992047295, -0.09265573808245264]",
"[-0.6399167714445808, -0.6465922922497671, -1.0013614254007734, -1.0013614254007734]",42,0.74543656923175,False,math500,0.0697485439780028,-0.16439126388798153,slm_already_correct,True,True,3024,1456,15,,0.00486485938705139,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.6579167147359921,"[-0.4183251148159571, -0.40094526514059503, -0.9061982394937083, -0.9061982394937083]",
"[-0.5880693454609769, -3.6338787277539573, -0.8215715182588644, -1.2211178048216738]",64,0.8267388556862242,False,math500,0.7181892068524439,-0.5936785359194068,slm_already_correct,True,True,4450,2031,15,,0.5157957368393425,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-0.9724808131544612,"[-0.4456374131747665, -1.7999938229719799, -0.6938531318961413, -0.9504388845749574]",
"[-0.20269163279390737, -0.20269163279390737, -1.0215440693544224, -0.6127412302262003]",85,0.5091704123509869,False,math500,0.2519817180875601,-0.31663800975934603,slm_already_correct,True,True,6773,3029,15,,0.06349478625035862,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.19327913153276335,"[-0.05622327118439824, -0.05622327118439824, -0.2719167885137722, -0.38875319524848473]",
"[-2.011477868381442, -2.13973913040536, -1.9860179819936548, -1.691767296103535]",0,0.6882677737952316,False,math500,0.12634648950706198,-0.541050279656416,slm_already_correct,True,True,119,113,16,,0.015963435410758123,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.416200289564582,"[-1.278238625377407, -1.5668992818219372, -1.5366668741193337, -1.28299637693965]",
"[-0.8903844441194906, -0.8781755168942514, -1.1665047539743796, -1.0482086721856376]",4,0.4838933102638625,False,math500,0.052359725187490117,-0.22454792323380757,slm_already_correct,True,True,646,270,16,,0.002741540821709487,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.7712704235596322,"[-0.7262890099350567, -0.6210570730805378, -0.9821551065712519, -0.7555805046516824]",
"[-1.2896212840196881, -1.2279628126144644, -1.3192030630118552, -1.0966172379687293]",8,0.45157616084173635,False,math500,0.04377515068900386,-0.1349018543300286,slm_already_correct,True,True,1036,407,16,,0.0019162638178449951,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.0984492450736556,"[-1.1325339669909014, -1.0324663701099388, -1.231810383932593, -0.9969862592611896]",
"[-0.19063339454597944, -0.19063339454597944, -0.19063339454597944, -0.19063339454597944]",12,0.0,False,math500,0.0,-0.017415990477153778,slm_already_correct,True,True,1558,613,16,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.17321740406882566,"[-0.17321740406882566, -0.17321740406882566, -0.17321740406882566, -0.17321740406882566]",
"[-0.12052865931279182, -0.24411779448309973, -0.2116699919806706, -4.437180976266973]",16,0.6282051282051282,False,math500,0.40807281998522577,-0.4549890047841386,slm_already_correct,True,True,1666,654,16,,0.16652342641069448,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.7983853507267451,"[0.12273696871367672, -0.13345438908836516, 0.10414356856329376, -3.286967551095586]",
"[-1.7776260990046922, -1.5133561712701464, -1.3279753060635358, -1.5022694808326378]",0,0.7819109845951441,True,math500,0.21067009708312312,-0.40666002312449334,slm_wrong_llm_boundary_recovers,True,True,383,372,17,,0.04438188980501252,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.1236467411682596,"[-1.024125741130149, -1.3188228557601713, -0.9489372210247922, -1.2027011467579263]",
"[-1.4813609705420276, -1.6698870088709867, -1.2060607406604902, -1.4865299553900968]",48,0.7403115170661926,True,math500,0.14802039345538429,-0.5831130963719127,slm_wrong_llm_boundary_recovers,True,True,12626,3946,17,,0.02191003687868677,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.8778465724939877,"[-0.9880159795192753, -0.9834999771884281, -0.8152067927774527, -0.7246635404907948]",
"[-0.03981619344381215, -0.03981619344381215, -0.03981619344381215, -0.03981619344381215]",97,0.0,True,math500,9.86373010308388e-06,-0.0006940589510335826,slm_wrong_llm_boundary_recovers,True,True,25211,7514,17,,9.729317154648315e-11,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.03912213449277857,"[-0.03913921897446926, -0.03911643966554834, -0.03911643966554834, -0.03911643966554834]",
"[-0.029778355191865558, -0.029778355191865558, -0.029778355191865558, -0.029778355191865558]",146,0.0,True,math500,3.4351526599966457e-06,-0.0007699056311583075,slm_wrong_llm_boundary_recovers,True,True,37731,11079,17,,1.1800273797482033e-11,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.02900844956070725,"[-0.02901439941964612, -0.029006466274394294, -0.029006466274394294, -0.029006466274394294]",
"[-0.026118993401041735, -0.026118993401041735, -0.026118993401041735, -0.026118993401041735]",194,0.0,False,math500,0.0,-0.0007043880112496126,slm_wrong_llm_boundary_not_recovered,False,True,49955,14547,17,,0.0,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.025414605389792122,"[-0.025414605389792122, -0.025414605389792122, -0.025414605389792122, -0.025414605389792122]",
"[-1.1011995511389614, -0.9180948003809135, -0.9116976862579804, -1.3010986503622917]",0,0.5274677469212278,False,math500,0.03498893258398595,-0.23294647837449878,slm_wrong_llm_boundary_not_recovered,False,True,167,236,18,,0.0012242254033667137,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.825076193660538,"[-0.8219637994665074, -0.7132490498268282, -0.7178383322179478, -1.0472535931308684]",
"[-1.5637175957505178, -1.7073880360201485, -1.6864771674520682, -1.7478821305667225]",9,0.76752881863842,False,math500,0.08005251389159575,-0.6796834650584538,slm_wrong_llm_boundary_not_recovered,False,True,3563,1222,18,,0.00640840498036413,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-0.9966827673889105,"[-0.9320422607134127, -0.984322135512798, -1.1080088830580197, -0.9623577902714118]",
"[-2.6103812943949984, -1.5094092659046083, -1.7064860369873713, -1.2872748021531635]",18,0.8961524748888053,False,math500,0.08843622584907293,-0.6672807251253083,slm_wrong_llm_boundary_not_recovered,False,True,6016,1904,18,,0.007820966042428235,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.75,-1.111107124734727,"[-1.8357472808856983, -0.9546251512194317, -0.9770919788661558, -0.6769640879676224]",
"[-1.4350932075439564, -2.357103095987815, -1.8584987126409942, -1.5038186600026364]",28,0.8113538319578857,False,math500,0.1263624622327203,-0.6214059245770253,slm_wrong_llm_boundary_not_recovered,False,True,8297,2539,18,,0.015967471861515665,3,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.1672224944668252,"[-0.9058152996001567, -1.835976108945327, -1.0250958900137448, -0.9020026793080724]",
"[-1.3228367037640112, -1.0337696718937934, -0.9870999628642387, -1.9755155184744473]",37,0.8254003844153571,False,math500,0.08060064004053831,-0.6131951394925358,slm_wrong_llm_boundary_not_recovered,False,True,11505,3366,18,,0.006496463174944429,4,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.7166103247565868,"[-0.6516957811271453, -0.3236015994046113, -0.42662064818386547, -1.4645232703107252]",
"[-2.071405457190849, -1.6650361290928686, -1.7788495059021443, -1.73376638646954]",0,0.5762044588611969,False,math500,0.057088110497247005,-0.3644829101146927,slm_already_correct,False,True,263,167,19,,0.0032590523601458833,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-1.4477814595491578,"[-1.732643576296768, -1.2021091012931606, -1.4463082988610765, -1.4100648617456262]",
"[-0.7053829162461971, -0.6296658517926801, -0.3650696257968207, -4.5454816690513065]",29,0.7200285165205768,False,math500,0.1706878579452493,-0.32412942215279117,slm_already_correct,True,True,2958,1241,19,,0.029134344849937606,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.2372705935689599,"[-0.39299896631141124, -0.3984588242325131, -0.2147557459112832, -3.9428688378206322]",
"[-1.7316741724657732, -3.015358975137739, -1.7984876255077324, -0.40149851575599094]",58,0.7724867724867724,False,math500,0.31301763573635083,-0.3463668110694841,slm_already_correct,True,True,4811,2133,19,,0.09798004028197482,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-1.3903880111473248,"[-1.6073312357049645, -2.134925217351489, -1.6741446887469238, -0.1451509027859217]",
"[-4.077257933264429, -3.4688654767994125, -1.717958961712938, -1.7282610547940038]",86,0.7543686868686869,False,math500,0.10715139330349445,-0.2824179393389386,slm_already_correct,True,True,7953,3235,19,,0.011481421086880154,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-2.4656679173037572,"[-3.6295751879436216, -3.1681840910918813, -1.5541227274167402, -1.5107896627627855]",
"[-0.30006021791628257, -0.6288465228734534, -0.2892311171118422, -0.27008923336595103]",115,0.030989803555633317,False,math500,0.03109955663994732,-0.09467446170990682,slm_already_correct,True,True,10639,4226,19,,0.0009671824232012913,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.2773823111069755,"[-0.20557406495854202, -0.5800670916649662, -0.15279997402638512, -0.17108811377800862]",
"[-0.6059441273670624, -1.3884736711004129, -1.03886409847604, -1.9250492840572926]",0,0.7343083383063069,False,math500,0.12711842396972328,-0.37318353837075946,slm_already_correct,True,True,62,82,20,,0.01615909371254632,0,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.5,-0.8663992568794425,"[-0.21427408529295155, -1.1586864854796053, -0.737260845237131, -1.3553756115080824]",
"[-0.008469965607724185, -0.008469965607724185, -0.008469965607724185, -0.008469965607724185]",118,0.0,False,math500,0.0,-0.0031871994049197383,slm_already_correct,True,True,7964,3650,20,,0.0,1,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.005282766202804446,"[-0.005282766202804446, -0.005282766202804446, -0.005282766202804446, -0.005282766202804446]",
"[-0.01738568813442498, -0.01738568813442498, -0.01738568813442498, -0.01738568813442498]",236,0.0,False,math500,0.0,-0.0006797236603262036,slm_already_correct,True,True,15714,7183,20,,0.0,2,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.016705964474098778,"[-0.016705964474098778, -0.016705964474098778, -0.016705964474098778, -0.016705964474098778]",
"[-0.023141207265123538, -0.023141207265123538, -0.023141207265123538, -0.023141207265123538]",353,0.0,False,math500,0.0,-0.0017909146174841023,slm_already_correct,True,True,23615,10794,20,,0.0,3,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.021350292647639435,"[-0.021350292647639435, -0.021350292647639435, -0.021350292647639435, -0.021350292647639435]",
"[-0.010059685930173146, -0.010059685930173146, -0.010059685930173146, -0.010059685930173146]",471,0.0,False,math500,0.0,-0.00045430612523489344,slm_already_correct,True,True,31365,14327,20,,0.0,4,True,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.009605379804938252,"[-0.009605379804938252, -0.009605379804938252, -0.009605379804938252, -0.009605379804938252]",
"[-1.4414958143291585, -1.3050226774447147, -1.4465766132851847, -1.4628668286522668]",0,0.6761086433588464,True,math500,0.06032746389105671,-0.2992625166713363,slm_wrong_llm_boundary_recovers,True,True,319,156,21,,0.0036394028995267516,0,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.25,-1.1147279667564949,"[-1.0939531172472643, -0.9450412087713858, -1.2378652870003624, -1.1820522540069671]",
"[-1.1298992108450818, -0.9922095246325284, -0.9922095246325284, -0.2545342233535024]",86,0.3387301587301587,True,math500,0.02587782526801749,-0.08857242144823552,slm_wrong_llm_boundary_recovers,True,True,6884,3478,21,,0.0006696618406020446,1,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.7536406994176748,"[-1.052205646684703, -0.879513468075876, -0.879513468075876, -0.20333021483424396]",
"[-0.049762827497957574, -0.049762827497957574, -0.049762827497957574, -0.049762827497957574]",171,0.0,False,math500,0.0,-0.0007830862354252233,slm_wrong_llm_boundary_not_recovered,False,True,12086,7226,21,,0.0,2,False,/home/lhyang/Documents/code/GlimpRouter-main/bpa_results/diagnostics1,0.0,-0.04897974126253235,"[-0.04897974126253235, -0.04897974126253235, -0.04897974126253235, -0.04897974126253235]",
